lcl date,lcl time,latitude,longitude,altind,baroa,altmsl,OAT,ias,gndspd,vspd,pitch,roll,latac,normac,hdg,trk,volt1,volt2,amp1,amp2,fqtyl,fqtyr,e1 fflow,e1 oilt,e1 oilp,e1 rpm,e1 egt4,altgps,tas,hsis,crs,nav1,nav2,com1,wnddr,wptdst,hal,pitch_rate,roll_rate,alt_rate,speed_accel,enu_e,enu_n,altmsl_d1,altmsl_d2,ias_d1,ias_d2,pitch_d1,pitch_d2,roll_d1,roll_d2,hdg_d1,hdg_d2,enu_e_d1,enu_e_d2,enu_n_d1,enu_n_d2,hmm_state
2021-01-19,0 days 09:59:00,-0.9943782069480684,78.85717,0.0,29.94,0.0,26.0,-200.0,-200.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,0.0,-78.85717,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.70000000000005,6.666666666666629,0.0,0.0,270.70000000000005,0.0,6.666666666666629,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:01,-0.9943782069480684,78.85717,270.70000000000005,29.94,270.70000000000005,26.0,-193.33333333333337,-193.33333333333337,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,270.70000000000005,-72.19050333333333,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.70000000000005,6.666666666666629,0.0,0.0,270.70000000000005,-5.684341886080802e-14,6.666666666666686,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:02,-0.9943782069480684,78.85717,541.4000000000001,29.94,541.4000000000001,26.0,-186.66666666666663,-186.66666666666663,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,541.4000000000001,-65.52383666666667,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.70000000000005,6.6666666666667425,0.0,0.0,270.69999999999993,-1.7053025658242404e-13,6.666666666666686,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:03,-0.9943782069480684,78.85717,812.0999999999999,29.94,812.0999999999999,26.0,-180.0,-180.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,812.0999999999999,-58.85717,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666629,0.0,0.0,270.6999999999997,-5.684341886080802e-14,6.666666666666643,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:04,-0.9943782069480684,78.85717,1082.7999999999995,29.94,1082.7999999999995,26.0,-173.33333333333334,-173.33333333333334,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,1082.7999999999995,-52.190503333333325,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999996,6.666666666666657,0.0,0.0,270.6999999999998,1.1368683772161603e-13,6.666666666666671,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:05,-0.9943782069480684,78.85717,1353.4999999999995,29.94,1353.4999999999995,26.0,-166.66666666666666,-166.66666666666666,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,1353.4999999999995,-45.52383666666666,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.70000000000005,6.666666666666686,0.0,0.0,270.69999999999993,0.0,6.666666666666671,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:06,-0.9943782069480684,78.85717,1624.1999999999994,29.94,1624.1999999999994,26.0,-160.0,-160.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,1624.1999999999994,-38.85717,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,-5.684341886080802e-14,6.666666666666657,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:07,-0.9943782069480684,78.85717,1894.8999999999992,29.94,1894.8999999999992,26.0,-153.33333333333334,-153.33333333333334,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,1894.8999999999992,-32.19050333333333,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,1.1368683772161603e-13,6.666666666666657,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:08,-0.9943782069480684,78.85717,2165.599999999999,29.94,2165.599999999999,26.0,-146.66666666666669,-146.66666666666669,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,2165.599999999999,-25.523836666666668,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.70000000000005,1.1368683772161603e-13,6.666666666666671,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:09,-0.9943782069480684,78.85717,2436.2999999999993,29.94,2436.2999999999993,26.0,-140.0,-140.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,2436.2999999999993,-18.857170000000004,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.7000000000003,6.666666666666686,0.0,0.0,270.70000000000005,-1.1368683772161603e-13,6.666666666666671,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:10,-0.9943782069480684,78.85717,2706.999999999999,29.94,2706.999999999999,26.0,-133.33333333333334,-133.33333333333334,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,2706.999999999999,-12.19050333333334,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,-1.1368683772161603e-13,6.666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:11,-0.9943782069480684,78.85717,2977.699999999999,29.94,2977.699999999999,26.0,-126.66666666666669,-126.66666666666669,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,2977.699999999999,-5.523836666666668,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,0.0,6.666666666666671,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:12,-0.9943782069480684,78.85717,3248.3999999999987,29.94,3248.3999999999987,26.0,-120.0,-120.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,3248.3999999999987,1.1428300000000036,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666686,0.0,0.0,270.6999999999998,0.0,6.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:13,-0.9943782069480684,78.85717,3519.0999999999985,29.94,3519.0999999999985,26.0,-113.33333333333331,-113.33333333333331,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,3519.0999999999985,7.809496666666675,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666686,0.0,0.0,270.6999999999998,0.0,6.666666666666671,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:14,-0.9943782069480684,78.85717,3789.7999999999984,29.94,3789.7999999999984,26.0,-106.66666666666666,-106.66666666666666,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,3789.7999999999984,14.476163333333346,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,0.0,6.666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:15,-0.9943782069480684,78.85717,4060.499999999998,29.94,4060.499999999998,26.0,-100.0,-100.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,4060.499999999998,21.142830000000004,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,0.0,6.666666666666671,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:16,-0.9943782069480684,78.85717,4331.199999999998,29.94,4331.199999999998,26.0,-93.33333333333331,-93.33333333333331,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,4331.199999999998,27.80949666666669,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666686,0.0,0.0,270.6999999999998,0.0,6.6666666666666785,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:17,-0.9943782069480684,78.85717,4601.899999999998,29.94,4601.899999999998,26.0,-86.66666666666664,-86.66666666666664,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,4601.899999999998,34.47616333333336,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666671,0.0,0.0,270.6999999999998,0.0,6.6666666666666785,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:18,-0.9943782069480684,78.85717,4872.599999999998,29.94,4872.599999999998,26.0,-79.99999999999996,-79.99999999999996,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,4872.599999999998,41.142830000000046,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666686,0.0,0.0,270.6999999999998,0.0,6.666666666666671,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:19,-0.9943782069480684,78.85717,5143.299999999997,29.94,5143.299999999997,26.0,-73.3333333333333,-73.3333333333333,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,5143.299999999997,47.8094966666667,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,0.0,6.666666666666664,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:20,-0.9943782069480684,78.85717,5413.999999999997,29.94,5413.999999999997,26.0,-66.66666666666663,-66.66666666666663,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,5413.999999999997,54.476163333333375,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666671,0.0,0.0,270.6999999999998,0.0,6.666666666666664,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:21,-0.9943782069480684,78.85717,5684.699999999997,29.94,5684.699999999997,26.0,-59.99999999999997,-59.99999999999997,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,5684.699999999997,61.14283000000003,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,0.0,6.666666666666657,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:22,-0.9943782069480684,78.85717,5955.399999999997,29.94,5955.399999999997,26.0,-53.333333333333314,-53.333333333333314,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,5955.399999999997,67.80949666666669,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.6999999999998,2.2737367544323206e-13,6.666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:23,-0.9943782069480684,78.85717,6226.099999999997,29.94,6226.099999999997,26.0,-46.66666666666666,-46.66666666666666,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,6226.099999999997,74.47616333333335,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.6999999999998,6.666666666666657,0.0,0.0,270.7000000000003,4.547473508864641e-13,6.666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:24,-0.9943782069480684,78.85717,6496.799999999997,29.94,6496.799999999997,26.0,-40.0,-40.0,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,6496.799999999997,81.14283,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.7000000000007,6.666666666666657,0.0,0.0,270.7000000000007,2.2737367544323206e-13,6.666666666666657,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:25,-0.9943782069480684,78.85717,6767.499999999998,29.94,6767.499999999998,26.0,-33.33333333333334,-33.33333333333334,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,6767.499999999998,87.80949666666666,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.7000000000007,6.666666666666657,0.0,0.0,270.7000000000007,0.0,6.666666666666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:26,-0.9943782069480684,78.85717,7038.199999999999,29.94,7038.199999999999,26.0,-26.66666666666669,-26.66666666666669,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,7038.199999999999,94.47616333333332,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.7000000000007,6.666666666666654,0.0,0.0,270.7000000000007,0.0,6.666666666666657,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2021-01-19,0 days 09:59:27,-0.9943782069480684,78.85717,7308.9,29.94,7308.9,26.0,-20.00000000000003,-20.00000000000003,16242.0,0.146604848289596,0.5108771149887781,-0.3946006944265198,2.4526484926136005,0.1240574666270976,0.1240574666270976,28.2,28.2,2.0,1.0,0.9,0.0,2.0,283.0,62.0,70.01145387385375,23.752050000000004,7308.9,101.14282999999998,352.0,108.1,108.1,122.6,122.6,0.1,0.0,3704.0,0.0,0.0,270.7000000000007,6.666666666666661,0.0,0.0,270.7000000000007,0.0,6.666666666666659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
